Provider,Claims_InscClaimAmtReimbursed_count,Claims_InscClaimAmtReimbursed_sum,Claims_InscClaimAmtReimbursed_mean,Claims_InscClaimAmtReimbursed_std,Claims_InscClaimAmtReimbursed_max,Claims_InscClaimAmtReimbursed_min,Claims_DeductibleAmtPaid_sum,Claims_DeductibleAmtPaid_mean,Claims_DeductibleAmtPaid_std,Claims_ClaimDuration_mean,Claims_ClaimDuration_std,Claims_ClaimDuration_max,Claims_ReimbursementPerDay_mean,Claims_ReimbursementPerDay_std,Claims_ClaimType_<lambda>,Claims_IsWeekendClaim_mean,Claims_IsHighCostClaim_mean,Beneficiary_Age_mean,Beneficiary_Age_std,Beneficiary_Age_min,Beneficiary_Age_max,Beneficiary_TotalChronicConditions_mean,Beneficiary_TotalChronicConditions_sum,Beneficiary_TotalChronicConditions_std,Beneficiary_TotalAnnualReimbursement_mean,Beneficiary_TotalAnnualReimbursement_sum,Beneficiary_TotalAnnualDeductible_mean,Beneficiary_TotalAnnualDeductible_sum,Beneficiary_IsDeceased_mean,Beneficiary_Gender_<lambda>,Beneficiary_Race_nunique,UniquePhysicians_Count,UniqueBeneficiaries_Count,TotalClaims_Count,ClaimTimeSpan_Days,PotentialFraud,Avg_Reimbursement_per_Beneficiary,Claims_per_Beneficiary,Reimbursement_per_Claim
PRV57532,351,111560,317.83475783475785,563.508789172055,3300,0,910.0,2.5925925925925926,14.075382840846707,3.111111111111111,5.7991789238198335,21,194.13382276742598,369.86654867164367,0.0,0.301994301994302,0.22507122507122507,75.5859872611465,13.201614404960957,34,100,17.993630573248407,2825,2.466433154106284,4944.522292993631,776290,832.7006369426751,130734,0.0,0.34394904458598724,4,3,157,351,378,0,710.5732484076433,2.2356687898089174,317.83475783475785
PRV57533,108,299560,2773.703703703704,6571.152844500009,35000,10,22568.0,210.9158878504673,425.63109905297574,3.1574074074074074,4.941077178403033,26,634.3963957852847,1316.6876505966036,0.2037037037037037,0.23148148148148148,0.3148148148148148,74.25301204819277,11.535568931484214,43,96,17.120481927710845,1421,2.365388589544529,8280.722891566265,687300,1281.4698795180723,106362,0.0,0.39759036144578314,3,30,83,108,349,0,3609.156626506024,1.3012048192771084,2773.703703703704
PRV57534,152,38820,255.39473684210526,529.0787715096702,3300,0,400.0,2.6315789473684212,14.176598668520443,2.9078947368421053,5.516207622261208,21,191.99888508034792,427.97557425152274,0.0,0.3026315789473684,0.17105263157894737,73.35042735042735,15.920230157383816,26,100,17.581196581196583,2057,2.3680317603273915,5960.34188034188,697360,976.2735042735043,114224,0.0,0.37606837606837606,3,37,117,152,363,0,331.79487179487177,1.2991452991452992,255.39473684210526
PRV57536,79,18560,234.9367088607595,421.7572318402405,2600,0,60.0,0.759493670886076,5.722683586627147,2.5443037974683542,4.7577129507683065,21,198.85714285714286,397.4713492105103,0.0,0.3291139240506329,0.17721518987341772,72.30985915492958,14.319408955575721,32,99,17.225352112676056,1223,2.13271914364598,5726.901408450704,406610,911.0422535211268,64684,0.0,0.4507042253521127,4,33,71,79,358,0,261.40845070422534,1.1126760563380282,234.9367088607595
PRV57539,33,10630,322.1212121212121,763.6497789225666,3300,10,100.0,3.0303030303030303,17.40776559556978,1.9393939393939394,3.8400797024556823,21,254.1033713760986,634.5821424239016,0.0,0.30303030303030304,0.18181818181818182,73.28125,12.69552721592619,47,96,17.625,564,2.767903597053309,9325.625,298420,1151.375,36844,0.0,0.3125,1,12,32,33,319,0,332.1875,1.03125,322.1212121212121
PRV57540,39,7460,191.28205128205127,291.77478235230365,1200,0,0.0,0.0,0.0,2.6666666666666665,4.911497431287514,21,178.43029519500107,296.1742611452806,0.0,0.28205128205128205,0.1794871794871795,73.28125,13.522345604412028,33,99,18.5625,594,2.124169666997801,6851.5625,219250,1069.0625,34210,0.0,0.40625,3,20,32,39,374,0,233.125,1.21875,191.28205128205127
PRV57541,31,9750,314.51612903225805,456.0689911967078,1700,10,100.0,3.225806451612903,17.96053020267749,1.3225806451612903,1.1940713762639583,7,220.7373271889401,281.5140964964693,0.0,0.16129032258064516,0.25806451612903225,74.95833333333333,14.941855907852092,32,98,17.458333333333332,419,2.0211741457717673,4790.0,114960,1009.3333333333334,24224,0.0,0.5,3,23,24,31,337,0,406.25,1.2916666666666667,314.51612903225805
PRV57542,37,5330,144.05405405405406,208.9718144133778,1100,0,30.0,0.8108108108108109,4.931969619160718,2.72972972972973,4.711974395378514,21,101.28627875996297,124.52033829778695,0.0,0.32432432432432434,0.13513513513513514,72.34285714285714,15.751643905138463,28,99,17.34285714285714,607,2.2484354971566227,6383.142857142857,223410,1392.8,48748,0.0,0.34285714285714286,3,18,35,37,348,0,152.28571428571428,1.0571428571428572,144.05405405405406
PRV57543,354,516360,1458.6440677966102,4240.778547485991,40000,0,47472.0,134.86363636363637,353.31079372772786,2.689265536723164,4.523723806714128,31,471.7920830366758,1034.8741533107336,0.12994350282485875,0.3022598870056497,0.2824858757062147,73.45565749235475,13.384028921238077,27,100,17.69113149847095,5785,2.3756202169476603,8048.68501529052,2631920,1177.65749235474,385094,0.0061162079510703364,0.42813455657492355,4,170,327,354,368,1,1579.0825688073394,1.0825688073394495,1458.6440677966102
PRV57544,52,10340,198.84615384615384,385.6019172830551,2500,0,0.0,0.0,0.0,1.6923076923076923,3.357978275621733,21,188.62271062271063,386.3485808164779,0.0,0.2692307692307692,0.17307692307692307,76.42553191489361,10.81010936044723,43,93,17.97872340425532,845,2.453828966277944,4727.021276595745,222170,1090.936170212766,51274,0.0,0.5531914893617021,3,28,47,52,347,0,220.0,1.1063829787234043,198.84615384615384
PRV57545,61,40430,662.7868852459017,3590.6504197928352,28000,0,1168.0,19.147540983606557,136.84904530973458,1.8688524590163935,3.388585790739579,21,256.78736563982466,824.8142554351303,0.01639344262295082,0.22950819672131148,0.14754098360655737,71.64814814814815,15.506733056670758,30,100,17.703703703703702,956,2.610787704669598,7405.185185185185,399880,912.2222222222222,49260,0.0,0.2777777777777778,3,26,54,61,360,0,748.7037037037037,1.1296296296296295,662.7868852459017
PRV57546,18,5310,295.0,450.0751571224783,1600,20,10.0,0.5555555555555556,2.3570226039551585,2.2777777777777777,4.725469855948414,21,170.13227513227514,227.75553527489544,0.0,0.3888888888888889,0.2222222222222222,73.5,13.574413647828509,46,90,17.166666666666668,309,1.9778181680534637,2471.6666666666665,44490,701.3333333333334,12624,0.0,0.2777777777777778,3,14,18,18,354,0,295.0,1.0,295.0
PRV57547,86,234080,2721.860465116279,7369.159823069928,57000,0,19314.0,224.58139534883722,436.5502050533796,4.441860465116279,6.360918637249868,30,467.25613859233675,833.2069065634249,0.20930232558139536,0.3372093023255814,0.3488372093023256,74.78481012658227,13.418004443013,29,99,17.70886075949367,1399,2.4502846445541535,8906.962025316456,703650,1240.2278481012659,97978,0.0,0.3037974683544304,2,46,79,86,345,1,2963.0379746835442,1.0886075949367089,2721.860465116279
PRV57548,210,1069050,5090.714285714285,7796.92792920954,52000,0,112520.0,540.9615384615385,533.5412986397055,4.319047619047619,5.252305854763214,36,978.264728518488,1214.7623294874445,0.5095238095238095,0.3380952380952381,0.5857142857142857,72.55,15.60306337204906,29,100,17.016666666666666,3063,2.2951856340984857,12136.722222222223,2184610,1626.9222222222222,292846,0.005555555555555556,0.3888888888888889,4,50,180,210,366,1,5939.166666666667,1.1666666666666667,5090.714285714285
PRV57549,518,161160,311.11969111969114,829.645528673465,14070,0,1040.0,2.0077220077220077,14.108721880403838,2.223938223938224,4.440891220002782,21,259.8953490487104,784.85224134065,0.0,0.27606177606177607,0.19111969111969113,73.6141975308642,13.018773618767328,28,99,18.104938271604937,5866,2.3986787505832856,4473.734567901234,1449490,786.6358024691358,254870,0.015432098765432098,0.404320987654321,3,4,324,518,365,0,497.4074074074074,1.5987654320987654,311.11969111969114
PRV57550,29,6070,209.31034482758622,605.3743295001316,3300,10,180.0,6.206896551724138,23.362637006163784,2.0344827586206895,3.8774324956884407,21,98.29556650246305,116.50106626868799,0.0,0.20689655172413793,0.10344827586206896,72.31818181818181,15.875666806052479,33,96,17.681818181818183,389,2.190593823304836,6785.454545454545,149280,733.0909090909091,16128,0.0,0.18181818181818182,2,13,22,29,324,0,275.90909090909093,1.3181818181818181,209.31034482758622
PRV57551,132,42330,320.6818181818182,635.4432163408587,3300,0,570.0,4.318181818181818,22.823356919972593,3.257575757575758,5.876101439218689,21,223.43624851579398,523.7445291851695,0.0,0.2803030303030303,0.19696969696969696,72.07,12.439960862584183,33,100,17.68,1768,2.2105349231497455,4999.6,499960,955.0,95500,0.0,0.5,3,54,100,132,363,0,423.3,1.32,320.6818181818182
PRV57552,11,2340,212.72727272727272,355.08001659037103,1100,20,0.0,0.0,0.0,2.8181818181818183,6.030226891555272,21,206.66666666666663,358.3139529642809,0.0,0.2727272727272727,0.18181818181818182,77.18181818181819,13.811720977620292,47,93,17.09090909090909,188,2.8793938756115134,8578.181818181818,94360,1036.1818181818182,11398,0.0,0.5454545454545454,2,4,11,11,295,0,212.72727272727272,1.0,212.72727272727272
PRV57553,21,8460,402.85714285714283,668.7012999624186,2600,0,40.0,1.9047619047619047,8.728715609439694,4.095238095238095,7.112698235583751,21,242.87981859410434,444.54337131927974,0.0,0.3333333333333333,0.2857142857142857,76.8,10.714476188783099,61,97,17.1,342,1.9708400559953585,7718.5,154370,1187.9,23758,0.0,0.4,2,13,20,21,298,0,423.0,1.05,402.85714285714283
PRV57555,42,330780,7875.714285714285,12472.052883783348,57000,0,28856.0,687.047619047619,517.3054460436193,3.880952380952381,2.838776625482258,11,1656.1551741908884,2452.8082173960474,0.6428571428571429,0.38095238095238093,0.6666666666666666,73.71794871794872,13.331696930621117,41,96,17.0,663,2.3951705795753155,12852.564102564103,501250,1520.974358974359,59318,0.02564102564102564,0.4358974358974359,2,21,39,42,357,0,8481.538461538461,1.0769230769230769,7875.714285714285
PRV57557,97,20700,213.4020618556701,420.428567550269,3000,0,50.0,0.5154639175257731,3.643239750042353,2.216494845360825,4.253005809923612,21,167.3796432662412,272.66547340874473,0.0,0.24742268041237114,0.15463917525773196,72.6923076923077,13.44022604398305,33,98,18.0,702,2.544343571636172,3873.076923076923,151050,799.4358974358975,31178,0.0,0.5384615384615384,2,11,39,97,375,0,530.7692307692307,2.4871794871794872,213.4020618556701
PRV57558,57,91590,1606.842105263158,4439.973519022839,31000,0,8644.0,151.64912280701753,373.7870139926933,3.508771929824561,5.523077580924632,21,492.2272089637048,781.8148539069035,0.14035087719298245,0.3157894736842105,0.3508771929824561,73.0,13.79892229162323,33,98,17.825,713,2.2632798981645865,8650.25,346010,1277.15,51086,0.0,0.5,2,15,40,57,346,0,2289.75,1.425,1606.842105263158
PRV57560,2,9000,4500.0,6363.961030678927,9000,0,1068.0,534.0,755.1900423072327,2.0,1.4142135623730951,3,1500.0,2121.3203435596424,0.5,0.5,0.5,63.5,19.091883092036785,50,77,15.5,31,2.1213203435596424,11210.0,22420,1553.0,3106,0.0,0.5,1,2,2,2,29,0,4500.0,1.0,4500.0
PRV57561,17,16810,988.8235294117648,2627.0774692444384,11000,0,1098.0,64.58823529411765,258.6752449557962,4.352941176470588,6.112908232488324,21,335.7196724843784,519.5363993226895,0.058823529411764705,0.35294117647058826,0.35294117647058826,68.11764705882354,13.4577224714157,38,90,17.0,289,2.29128784747792,15551.176470588236,264370,1787.5294117647059,30388,0.0,0.29411764705882354,2,7,17,17,353,0,988.8235294117648,1.0,988.8235294117648
PRV57563,6,830,138.33333333333334,227.80839902573098,600,0,0.0,0.0,0.0,2.5,3.6742346141747673,10,48.333333333333336,27.86873995477131,0.0,0.3333333333333333,0.16666666666666666,64.5,6.252999280345393,56,72,16.666666666666668,100,2.9439202887759492,10186.666666666666,61120,1682.6666666666667,10096,0.0,0.3333333333333333,1,3,6,6,140,0,138.33333333333334,1.0,138.33333333333334
PRV57564,7,280,40.0,34.64101615137755,100,10,0.0,0.0,0.0,1.0,0.0,1,40.0,34.64101615137755,0.0,0.5714285714285714,0.0,74.42857142857143,16.501082215591627,42,91,18.142857142857142,127,1.3451854182690985,3092.8571428571427,21650,814.0,5698,0.0,0.2857142857142857,2,5,7,7,259,0,40.0,1.0,40.0
PRV57565,6,6340,1056.6666666666667,981.0538551306275,2600,40,50.0,8.333333333333334,20.412414523193153,2.1666666666666665,2.8577380332470415,8,1042.0833333333333,998.6120576413379,0.0,0.8333333333333334,0.6666666666666666,76.83333333333333,9.43221430347438,66,90,17.166666666666668,103,1.4719601443879742,12840.0,77040,1480.0,8880,0.0,0.0,2,3,6,6,235,0,1056.6666666666667,1.0,1056.6666666666667
PRV57567,12,112290,9357.5,17563.564623183054,57000,20,6408.0,582.5454545454545,557.7448096820559,5.75,5.674904885065956,17,976.4096850861557,1532.5822082646373,0.5833333333333334,0.16666666666666666,0.5833333333333334,75.0909090909091,8.300054764331927,66,90,17.09090909090909,188,2.427119504867672,15452.727272727272,169980,1379.8181818181818,15178,0.0,0.5454545454545454,2,7,11,12,317,0,10208.181818181818,1.0909090909090908,9357.5
PRV57568,47,120350,2560.6382978723404,3854.5807893958645,16000,0,19364.0,412.0,522.6367929942404,3.297872340425532,4.2626532542487485,21,751.7350557244174,1106.8335808659092,0.3829787234042553,0.19148936170212766,0.5319148936170213,73.95652173913044,13.022982286436937,26,94,17.195652173913043,791,2.5958904720721887,9438.695652173914,434180,1487.3478260869565,68418,0.0,0.4782608695652174,3,19,46,47,346,0,2616.304347826087,1.0217391304347827,2560.6382978723404
PRV57569,73,57940,793.6986301369863,1776.7194385919006,10000,0,5400.0,73.97260273972603,271.49964050532475,4.027397260273973,6.457064612456409,26,342.6759873147761,620.6012227143427,0.0684931506849315,0.2191780821917808,0.3013698630136986,76.04838709677419,12.998647368917664,33,97,17.451612903225808,1082,2.35168177948504,10418.870967741936,645970,1414.3870967741937,87692,0.0,0.3870967741935484,3,30,62,73,375,1,934.516129032258,1.1774193548387097,793.6986301369863
PRV57570,4,430,107.5,135.0,300,0,0.0,0.0,0.0,6.0,10.0,21,83.69047619047619,144.805953511365,0.0,0.25,0.0,67.5,13.96424004376894,48,79,19.0,76,1.1547005383792515,3407.5,13630,817.0,3268,0.0,0.0,1,3,4,4,152,0,107.5,1.0,107.5
PRV57571,1,400,400.0,714.121955497346,400,400,0.0,0.0,16.145847942957392,1.0,4.655495467967826,1,400.0,511.57051709963656,0.0,1.0,1.0,79.0,12.648275880536186,79,79,20.0,20,2.3106668488879367,700.0,700,380.0,380,0.0,0.0,1,1,1,1,0,0,400.0,1.0,400.0
PRV57572,265,80050,302.07547169811323,699.7639171441984,5400,0,1120.0,4.226415094339623,22.467688507554545,2.2226415094339624,4.293169412224297,21,246.09060739790485,618.9797975212962,0.0,0.3169811320754717,0.1660377358490566,75.71497584541063,12.511001677917344,26,100,17.806763285024154,3686,2.17696516667077,5353.285024154589,1108130,925.864734299517,191654,0.00966183574879227,0.40096618357487923,3,50,207,265,364,0,386.7149758454106,1.2801932367149758,302.07547169811323
PRV57573,33,6180,187.27272727272728,568.8215489461123,3300,10,30.0,0.9090909090909091,3.843530573929037,3.272727272727273,6.231335768079381,21,164.0479987848409,565.9273335614093,0.0,0.24242424242424243,0.06060606060606061,70.9375,14.336288455059304,27,94,18.25,292,1.879716290649558,2970.625,47530,760.75,12172,0.0625,0.4375,2,13,16,33,367,0,386.25,2.0625,187.27272727272728
PRV57574,58,19640,338.62068965517244,674.8994682143461,3200,10,190.0,3.2758620689655173,16.689941401354325,2.4655172413793105,4.309172254301443,21,261.3935834280662,575.7439769214915,0.0,0.22413793103448276,0.22413793103448276,74.8125,13.562552088340015,36,98,18.145833333333332,871,2.414403440113355,4865.208333333333,233530,922.0,44256,0.0,0.5416666666666666,3,15,48,58,353,0,409.1666666666667,1.2083333333333333,338.62068965517244
PRV57575,24,5970,248.75,684.6091395190715,3300,0,30.0,1.25,6.123724356957945,1.8333333333333333,4.0824829046386295,21,240.81349206349205,686.3008401033927,0.0,0.2916666666666667,0.125,74.61538461538461,7.20576692122892,59,82,18.384615384615383,239,2.142368686697878,4773.846153846154,62060,752.4615384615385,9782,0.0,0.3076923076923077,2,9,13,24,312,0,459.2307692307692,1.8461538461538463,248.75
PRV57576,22,4320,196.36363636363637,242.69411385617266,1000,20,180.0,8.181818181818182,23.83202400060406,1.0454545454545454,0.21320071635561041,2,189.54545454545453,241.74912759437353,0.0,0.36363636363636365,0.22727272727272727,71.52380952380952,13.347730322489467,42,90,17.714285714285715,372,2.216818827573808,7110.952380952381,149330,1263.904761904762,26542,0.0,0.47619047619047616,2,10,21,22,304,0,205.71428571428572,1.0476190476190477,196.36363636363637
PRV57577,73,29810,408.35616438356163,698.446716528561,3300,0,100.0,1.36986301369863,8.868650857742098,3.684931506849315,6.645543018379493,21,236.53689017063206,486.69896482696356,0.0,0.3424657534246575,0.2876712328767123,73.91666666666667,15.672314078381293,31,96,17.416666666666668,627,2.0476467329246866,8381.111111111111,301720,1379.888888888889,49676,0.0,0.3333333333333333,2,2,36,73,374,0,828.0555555555555,2.0277777777777777,408.35616438356163
PRV57578,2,180,90.0,0.0,90,90,0.0,0.0,0.0,11.0,14.142135623730951,21,47.142857142857146,60.60915267313265,0.0,0.5,0.0,64.0,11.313708498984761,56,72,18.5,37,4.949747468305833,9670.0,19340,1178.0,2356,0.0,0.5,1,2,2,2,65,0,90.0,1.0,90.0
PRV57580,134,24650,183.955223880597,423.8438829071018,3300,0,380.0,2.8358208955223883,14.999345364086363,2.126865671641791,4.2256318507663675,21,152.15351812366737,394.9876857689178,0.0,0.23880597014925373,0.11940298507462686,72.44578313253012,13.527977344213943,36,99,18.16867469879518,1508,2.179837077758692,4390.240963855422,364390,679.8072289156627,56424,0.0,0.46987951807228917,3,3,83,134,360,0,296.9879518072289,1.6144578313253013,183.955223880597
PRV57581,15,2370,158.0,205.57237168452377,800,0,0.0,0.0,0.0,2.3333333333333335,5.163977794943222,21,145.30158730158732,208.65255362211838,0.0,0.06666666666666667,0.13333333333333333,70.73333333333333,14.139441627016588,44,96,18.0,270,1.927248223318863,8814.666666666666,132220,1007.2,15108,0.0,0.4666666666666667,2,9,15,15,329,0,158.0,1.0,158.0
PRV57583,14,3080,220.0,518.058505754529,2000,10,0.0,0.0,0.0,2.4285714285714284,5.3452248382484875,21,83.94557823129252,76.96865162088133,0.0,0.35714285714285715,0.07142857142857142,77.75,11.57681852983484,57,99,18.0,216,1.9069251784911856,8345.0,100140,1285.5,15426,0.0,0.3333333333333333,1,6,12,14,276,0,256.6666666666667,1.1666666666666667,220.0
PRV57584,43,28760,668.8372093023256,1973.6637544742416,11000,0,3284.0,76.37209302325581,275.05263766845076,1.6511627906976745,3.100566161282043,21,306.3787375415282,521.467648227045,0.06976744186046512,0.37209302325581395,0.27906976744186046,70.68,15.918333246082435,28,90,19.0,475,2.101586702153082,3184.4,79610,650.72,16268,0.0,0.48,2,8,25,43,345,0,1150.4,1.72,668.8372093023256
PRV57585,140,44220,315.85714285714283,646.9696775102194,3300,0,240.0,1.7142857142857142,9.814308827396184,2.585714285714286,4.944273214095454,21,207.01793127507412,440.7274058850894,0.0,0.30714285714285716,0.20714285714285716,71.69014084507042,17.55773459947477,29,97,18.028169014084508,1280,2.5855191851425983,5651.408450704225,401250,1040.394366197183,73868,0.0,0.352112676056338,4,6,71,140,362,0,622.8169014084507,1.971830985915493,315.85714285714283
PRV57586,144,49710,345.2083333333333,711.3495189510485,3300,0,170.0,1.1805555555555556,8.3202111136625,4.180555555555555,7.039004993434178,21,183.72234247234246,448.51063767784643,0.0,0.2152777777777778,0.2152777777777778,74.23529411764706,15.27820439095395,29,100,17.705882352941178,903,2.5162998044514393,3887.6470588235293,198270,822.3137254901961,41938,0.0,0.35294117647058826,2,5,51,144,350,0,974.7058823529412,2.823529411764706,345.2083333333333
PRV57588,2,530,265.0,332.34018715767735,500,30,0.0,0.0,0.0,11.0,14.142135623730951,21,26.904761904761905,4.37732769305958,0.0,0.0,0.5,76.0,28.284271247461902,56,96,17.0,34,2.8284271247461903,570.0,1140,200.0,400,0.0,1.0,1,2,2,2,90,0,265.0,1.0,265.0
PRV57590,76,33520,441.05263157894734,1356.4223324096554,11000,0,3454.0,45.44736842105263,209.30987520814466,2.8421052631578947,5.248625551078929,21,245.65350877192984,475.1323108145412,0.039473684210526314,0.3026315789473684,0.19736842105263158,74.35,15.239138949829261,31,100,17.783333333333335,1067,2.372809724503961,5353.333333333333,321200,957.1666666666666,57430,0.016666666666666666,0.3333333333333333,3,21,60,76,372,0,558.6666666666666,1.2666666666666666,441.05263157894734
PRV57592,79,16880,213.67088607594937,509.348948986665,3300,0,310.0,3.9240506329113924,24.62111463654969,2.189873417721519,3.8798491556954873,21,165.25467148884871,370.58797925140266,0.0,0.34177215189873417,0.10126582278481013,75.734375,10.458143614291346,40,95,17.625,1128,2.3737987772599083,5653.75,361840,988.25,63248,0.0,0.40625,3,11,64,79,357,0,263.75,1.234375,213.67088607594937
PRV57593,26,84910,3265.769230769231,7618.918124288736,37000,10,6408.0,246.46153846153845,458.88641128446864,4.153846153846154,5.897065763189742,21,1190.869130869131,3594.8193506407274,0.23076923076923078,0.2692307692307692,0.5,70.33333333333333,13.263986328903291,41,91,17.952380952380953,377,1.8296499795368086,8334.761904761905,175030,944.7619047619048,19840,0.0,0.2857142857142857,2,16,21,26,307,0,4043.3333333333335,1.2380952380952381,3265.769230769231
PRV57594,14,6300,450.0,1046.4298278505753,4000,10,1108.0,79.14285714285714,284.81218025565204,1.8571428571428572,2.213842564659669,8,207.5297619047619,264.1183560272501,0.07142857142857142,0.2857142857142857,0.2857142857142857,71.5,14.908696481222991,33,89,17.928571428571427,251,2.673640149375313,4402.857142857143,61640,804.1428571428571,11258,0.0,0.5,2,7,14,14,277,0,450.0,1.0,450.0
PRV57595,56,10250,183.03571428571428,440.0451201777015,3040,0,100.0,1.7857142857142858,9.555035389714751,2.2857142857142856,4.141647830664354,21,175.08946286848072,442.0682811503504,0.0,0.375,0.08928571428571429,73.79166666666667,12.785790913172416,49,98,17.791666666666668,427,2.2259178207938266,3738.3333333333335,89720,677.0,16248,0.0,0.20833333333333334,2,14,24,56,358,0,427.0833333333333,2.3333333333333335,183.03571428571428
PRV57596,160,38040,237.75,523.858387412947,3300,0,330.0,2.0625,12.084444754784826,2.075,3.551153590581428,21,191.19418329831933,459.05060463777653,0.0,0.25,0.1375,75.12,14.224987531462736,33,99,17.44,1308,2.297119229982797,5372.933333333333,402970,1038.2933333333333,77872,0.0,0.4,4,13,75,160,375,0,507.2,2.1333333333333333,237.75
PRV57597,227,47000,207.04845814977975,398.231280173562,2600,0,640.0,2.8193832599118944,18.28917116544196,2.1762114537444934,4.20858348663051,21,158.26756870148938,286.7127859603407,0.0,0.2643171806167401,0.14977973568281938,73.82242990654206,13.303293026939107,29,99,17.710280373831775,1895,2.314879457289514,5070.841121495327,542580,861.3271028037383,92162,0.0,0.37383177570093457,3,13,107,227,366,0,439.25233644859816,2.121495327102804,207.04845814977975
PRV57598,23,2890,125.65217391304348,170.50262826437395,700,10,100.0,4.3478260869565215,20.851441405707472,1.6521739130434783,2.9171701052432475,15,108.33333333333333,161.18954900076713,0.0,0.2608695652173913,0.13043478260869565,73.56521739130434,10.206174988953423,56,93,18.434782608695652,424,1.996043517391381,3376.086956521739,77650,966.0,22218,0.043478260869565216,0.391304347826087,1,15,23,23,310,0,125.65217391304348,1.0,125.65217391304348
PRV57599,5,510,102.0,167.69019053003666,400,0,0.0,0.0,0.0,1.0,0.0,1,102.0,167.69019053003666,0.0,0.4,0.2,76.6,9.502631214563682,67,89,16.8,84,3.1144823004794873,12846.0,64230,966.4,4832,0.0,0.8,1,2,5,5,292,0,102.0,1.0,102.0
PRV57600,51,75000,1470.5882352941176,2735.768566063077,11000,0,8624.0,172.48,394.966402084418,2.5098039215686274,3.9312723081445675,21,571.2907123633767,1117.0736643728994,0.17647058823529413,0.3333333333333333,0.4117647058823529,72.06521739130434,13.88428716037272,26,97,17.956521739130434,826,2.598773400742319,7891.086956521739,362990,1111.9130434782608,51148,0.0,0.21739130434782608,4,15,46,51,361,0,1630.4347826086957,1.108695652173913,1470.5882352941176
PRV57601,62,21020,339.03225806451616,907.6518247697916,6300,0,70.0,1.1290322580645162,8.890008890013336,2.6774193548387095,5.20017084696763,21,249.005376344086,827.4494133995379,0.0,0.22580645161290322,0.1774193548387097,75.4375,9.657774401122587,37,96,18.083333333333332,868,2.0403726540453055,4915.833333333333,235960,852.875,40938,0.020833333333333332,0.3541666666666667,2,10,48,62,355,0,437.9166666666667,1.2916666666666667,339.03225806451616
PRV57602,38,8970,236.05263157894737,413.66875032190626,2200,0,320.0,8.421052631578947,23.99620643323324,2.3684210526315788,4.692841314353914,21,169.32121971595654,246.48773612556886,0.0,0.21052631578947367,0.18421052631578946,67.8,14.953721714123487,29,88,17.366666666666667,521,2.7226170641794116,7520.666666666667,225620,1158.2666666666667,34748,0.0,0.3,4,7,30,38,373,0,299.0,1.2666666666666666,236.05263157894737
PRV57603,169,49340,291.9526627218935,712.865844343491,6070,0,200.0,1.183431952662722,9.624903713020993,1.6331360946745561,2.9552761915382377,21,258.4626323902342,650.3797901144357,0.0,0.33136094674556216,0.16568047337278108,74.80263157894737,13.545006200901355,35,100,18.473684210526315,1404,2.2947690324476446,4170.131578947368,316930,877.3684210526316,66680,0.0,0.3684210526315789,2,12,76,169,361,0,649.2105263157895,2.223684210526316,291.9526627218935
PRV57605,134,35590,265.5970149253731,610.398010415206,5000,0,170.0,1.2686567164179106,10.507544142010914,2.462686567164179,4.693070746200269,21,193.9940092952604,537.7718287576045,0.0,0.27611940298507465,0.17164179104477612,72.67032967032966,12.864295934488986,30,96,17.46153846153846,1589,2.414344596170942,7020.32967032967,638850,1152.1978021978023,104850,0.01098901098901099,0.3516483516483517,3,25,91,134,357,0,391.0989010989011,1.4725274725274726,265.5970149253731
PRV57609,2,3000,1500.0,848.5281374238571,2100,900,0.0,0.0,0.0,8.0,9.899494936611665,15,520.0,537.4011537017761,0.0,0.0,1.0,72.5,6.363961030678928,68,77,18.5,37,2.1213203435596424,6825.0,13650,2875.0,5750,0.0,0.5,1,2,2,2,180,0,1500.0,1.0,1500.0
PRV57610,32,7500,234.375,432.30766747171936,1800,0,150.0,4.6875,18.83448707095063,1.71875,2.7735429188279466,16,182.76041666666666,354.70382651938087,0.0,0.25,0.21875,72.125,10.480935072788116,54,98,17.9375,287,2.2051077071199945,3755.625,60090,973.75,15580,0.0625,0.25,3,7,16,32,349,0,468.75,2.0,234.375
PRV57611,134,38520,287.46268656716416,607.7713343337614,3300,0,140.0,1.044776119402985,6.519912439609699,1.7462686567164178,3.3193136512313512,21,231.43887704335464,498.5024208668517,0.0,0.2537313432835821,0.1865671641791045,73.10810810810811,12.026873524847307,35,95,18.18918918918919,1346,2.1687423012420335,4116.756756756757,304640,722.027027027027,53430,0.0,0.3783783783783784,3,13,74,134,358,0,520.5405405405405,1.8108108108108107,287.46268656716416
PRV57612,6,31490,5248.333333333333,5896.067898749698,13000,90,3204.0,534.0,584.9676914155174,9.5,11.326958991715296,31,830.100806451613,1405.4396587717122,0.5,0.6666666666666666,0.5,79.5,14.855975228843109,50,91,16.0,96,1.6733200530681513,8270.0,49620,1228.0,7368,0.0,0.8333333333333334,2,4,6,6,287,0,5248.333333333333,1.0,5248.333333333333
PRV57613,2,250,125.0,106.06601717798213,200,50,0.0,0.0,0.0,1.0,0.0,1,125.0,106.06601717798213,0.0,0.5,0.0,80.5,0.7071067811865476,80,81,20.0,40,1.4142135623730951,28925.0,57850,1169.0,2338,0.0,0.0,1,1,2,2,23,0,125.0,1.0,125.0
